"","Subject","Age","Handedness","First_Language","Education","Countryself","Countryparents","Shape","Label","Matching","Response","RT_ms","RT_sec","ACC"
"1179",204,20,"l","English","High School","Canada","Canada",3,1,"Nonmatching",1,574,0.574,1
"1180",204,20,"l","English","High School","Canada","Canada",3,1,"Nonmatching",1,814,0.814,1
"1181",204,20,"l","English","High School","Canada","Canada",3,3,"Nonmatching",1,793,0.793,1
"1182",204,20,"l","English","High School","Canada","Canada",3,2,"Nonmatching",1,977,0.977,1
"1183",204,20,"l","English","High School","Canada","Canada",1,1,"Nonmatching",1,666,0.666,1
"1184",204,20,"l","English","High School","Canada","Canada",2,1,"Nonmatching",1,584,0.584,1
"1185",204,20,"l","English","High School","Canada","Canada",3,2,"Nonmatching",1,1133,1.133,1
"1186",204,20,"l","English","High School","Canada","Canada",2,3,"Nonmatching",1,913,0.913,1
"1187",204,20,"l","English","High School","Canada","Canada",1,1,"Nonmatching",1,793,0.793,1
"1188",204,20,"l","English","High School","Canada","Canada",2,1,"Nonmatching",1,639,0.639,1
"1189",204,20,"l","English","High School","Canada","Canada",2,1,"Nonmatching",1,734,0.734,1
"1190",204,20,"l","English","High School","Canada","Canada",2,3,"Nonmatching",1,892,0.892,1
"1191",204,20,"l","English","High School","Canada","Canada",1,3,"Nonmatching",1,962,0.962,1
"1192",204,20,"l","English","High School","Canada","Canada",2,1,"Nonmatching",1,587,0.587,1
"1193",204,20,"l","English","High School","Canada","Canada",2,3,"Nonmatching",1,773,0.773,1
"1194",204,20,"l","English","High School","Canada","Canada",3,1,"Nonmatching",1,601,0.601,1
"1195",204,20,"l","English","High School","Canada","Canada",3,2,"Nonmatching",1,999,0.999,1
"1196",204,20,"l","English","High School","Canada","Canada",2,2,"Nonmatching",1,970,0.97,1
"1197",204,20,"l","English","High School","Canada","Canada",1,2,"Nonmatching",1,825,0.825,1
"1198",204,20,"l","English","High School","Canada","Canada",2,3,"Nonmatching",1,811,0.811,1
"1199",204,20,"l","English","High School","Canada","Canada",1,1,"Nonmatching",1,568,0.568,1
"1200",204,20,"l","English","High School","Canada","Canada",3,1,"Nonmatching",1,603,0.603,1
"1201",204,20,"l","English","High School","Canada","Canada",2,3,"Nonmatching",1,519,0.519,1
"1202",204,20,"l","English","High School","Canada","Canada",3,2,"Nonmatching",1,867,0.867,1
"1203",204,20,"l","English","High School","Canada","Canada",1,1,"Nonmatching",1,686,0.686,1
"1204",204,20,"l","English","High School","Canada","Canada",1,1,"Nonmatching",1,487,0.487,1
"1205",204,20,"l","English","High School","Canada","Canada",2,2,"Nonmatching",1,547,0.547,1
"1206",204,20,"l","English","High School","Canada","Canada",1,1,"Nonmatching",1,670,0.67,1
"1207",204,20,"l","English","High School","Canada","Canada",2,2,"Nonmatching",1,830,0.83,1
"1208",204,20,"l","English","High School","Canada","Canada",3,3,"Nonmatching",1,891,0.891,1
"1209",204,20,"l","English","High School","Canada","Canada",3,3,"Nonmatching",1,797,0.797,1
"1210",204,20,"l","English","High School","Canada","Canada",3,1,"Nonmatching",1,872,0.872,1
"1211",204,20,"l","English","High School","Canada","Canada",2,1,"Nonmatching",1,656,0.656,1
"1212",204,20,"l","English","High School","Canada","Canada",2,3,"Nonmatching",1,731,0.731,1
"1213",204,20,"l","English","High School","Canada","Canada",2,3,"Nonmatching",1,483,0.483,1
"1214",204,20,"l","English","High School","Canada","Canada",3,3,"Nonmatching",1,566,0.566,1
"1215",204,20,"l","English","High School","Canada","Canada",1,1,"Nonmatching",1,686,0.686,1
"1216",204,20,"l","English","High School","Canada","Canada",3,1,"Nonmatching",1,628,0.628,1
"1217",204,20,"l","English","High School","Canada","Canada",3,3,"Nonmatching",1,612,0.612,1
"1218",204,20,"l","English","High School","Canada","Canada",2,1,"Nonmatching",1,707,0.707,1
"1219",204,20,"l","English","High School","Canada","Canada",2,1,"Nonmatching",1,669,0.669,1
"1220",204,20,"l","English","High School","Canada","Canada",3,3,"Nonmatching",1,511,0.511,1
"1221",204,20,"l","English","High School","Canada","Canada",3,1,"Nonmatching",1,684,0.684,1
"1222",204,20,"l","English","High School","Canada","Canada",1,1,"Nonmatching",1,613,0.613,1
"1223",204,20,"l","English","High School","Canada","Canada",3,2,"Nonmatching",1,899,0.899,1
"1224",204,20,"l","English","High School","Canada","Canada",3,3,"Nonmatching",1,667,0.667,1
"1225",204,20,"l","English","High School","Canada","Canada",3,3,"Nonmatching",1,609,0.609,1
"1226",204,20,"l","English","High School","Canada","Canada",1,1,"Nonmatching",1,532,0.532,1
"1227",204,20,"l","English","High School","Canada","Canada",2,1,"Nonmatching",1,652,0.652,1
"1228",204,20,"l","English","High School","Canada","Canada",1,3,"Nonmatching",1,582,0.582,1
"1229",204,20,"l","English","High School","Canada","Canada",1,3,"Nonmatching",1,685,0.685,1
"1230",204,20,"l","English","High School","Canada","Canada",3,1,"Nonmatching",1,649,0.649,1
"1231",204,20,"l","English","High School","Canada","Canada",3,1,"Nonmatching",1,674,0.674,1
"1232",204,20,"l","English","High School","Canada","Canada",1,1,"Nonmatching",1,836,0.836,1
"1233",204,20,"l","English","High School","Canada","Canada",2,1,"Nonmatching",1,587,0.587,1
"1234",204,20,"l","English","High School","Canada","Canada",2,1,"Nonmatching",1,554,0.554,1
"1235",204,20,"l","English","High School","Canada","Canada",2,1,"Nonmatching",1,443,0.443,1
"1236",204,20,"l","English","High School","Canada","Canada",3,1,"Nonmatching",1,907,0.907,1
"1237",204,20,"l","English","High School","Canada","Canada",3,1,"Nonmatching",1,673,0.673,1
"1238",204,20,"l","English","High School","Canada","Canada",2,1,"Nonmatching",1,474,0.474,1
"1239",204,20,"l","English","High School","Canada","Canada",2,3,"Nonmatching",1,579,0.579,1
"1240",204,20,"l","English","High School","Canada","Canada",3,2,"Nonmatching",1,549,0.549,1
"1241",204,20,"l","English","High School","Canada","Canada",3,1,"Nonmatching",1,458,0.458,1
"1242",204,20,"l","English","High School","Canada","Canada",3,1,"Nonmatching",1,730,0.73,1
"1243",204,20,"l","English","High School","Canada","Canada",2,1,"Nonmatching",1,455,0.455,1
"1244",204,20,"l","English","High School","Canada","Canada",2,1,"Nonmatching",1,445,0.445,1
"1245",204,20,"l","English","High School","Canada","Canada",2,2,"Nonmatching",1,795,0.795,1
"1246",204,20,"l","English","High School","Canada","Canada",3,1,"Nonmatching",1,415,0.415,1
"1247",204,20,"l","English","High School","Canada","Canada",1,3,"Nonmatching",1,396,0.396,1
"1248",204,20,"l","English","High School","Canada","Canada",2,3,"Nonmatching",1,448,0.448,1
"1249",204,20,"l","English","High School","Canada","Canada",2,1,"Nonmatching",1,660,0.66,1
"1250",204,20,"l","English","High School","Canada","Canada",1,3,"Nonmatching",1,497,0.497,1
"1251",204,20,"l","English","High School","Canada","Canada",3,3,"Nonmatching",1,493,0.493,1
"1252",204,20,"l","English","High School","Canada","Canada",3,1,"Nonmatching",1,431,0.431,1
"1253",204,20,"l","English","High School","Canada","Canada",2,1,"Nonmatching",1,428,0.428,1
"1254",204,20,"l","English","High School","Canada","Canada",2,3,"Nonmatching",1,662,0.662,1
"1255",204,20,"l","English","High School","Canada","Canada",3,2,"Nonmatching",1,465,0.465,1
"1256",204,20,"l","English","High School","Canada","Canada",2,3,"Nonmatching",1,494,0.494,1
"1257",204,20,"l","English","High School","Canada","Canada",3,3,"Nonmatching",1,473,0.473,1
"1258",204,20,"l","English","High School","Canada","Canada",1,3,"Nonmatching",1,620,0.62,1
"1259",204,20,"l","English","High School","Canada","Canada",3,2,"Nonmatching",1,474,0.474,1
"1260",204,20,"l","English","High School","Canada","Canada",3,2,"Nonmatching",1,710,0.71,1
"1261",204,20,"l","English","High School","Canada","Canada",3,1,"Nonmatching",1,415,0.415,1
"1262",204,20,"l","English","High School","Canada","Canada",3,2,"Nonmatching",1,527,0.527,1
"1263",204,20,"l","English","High School","Canada","Canada",1,1,"Nonmatching",1,459,0.459,1
"1264",204,20,"l","English","High School","Canada","Canada",1,1,"Nonmatching",1,545,0.545,1
"1265",204,20,"l","English","High School","Canada","Canada",2,1,"Nonmatching",1,561,0.561,1
"1266",204,20,"l","English","High School","Canada","Canada",1,3,"Nonmatching",1,778,0.778,1
"1267",204,20,"l","English","High School","Canada","Canada",1,3,"Nonmatching",1,530,0.53,1
"1268",204,20,"l","English","High School","Canada","Canada",2,2,"Nonmatching",1,452,0.452,1
"1269",204,20,"l","English","High School","Canada","Canada",3,1,"Nonmatching",1,447,0.447,1
"1270",204,20,"l","English","High School","Canada","Canada",2,3,"Nonmatching",1,580,0.58,1
"1271",204,20,"l","English","High School","Canada","Canada",1,1,"Nonmatching",1,484,0.484,1
"1272",204,20,"l","English","High School","Canada","Canada",2,1,"Nonmatching",1,465,0.465,1
"1273",204,20,"l","English","High School","Canada","Canada",2,1,"Nonmatching",1,583,0.583,1
"1274",204,20,"l","English","High School","Canada","Canada",3,2,"Nonmatching",1,618,0.618,1
"1275",204,20,"l","English","High School","Canada","Canada",2,1,"Nonmatching",1,784,0.784,1
"1276",204,20,"l","English","High School","Canada","Canada",3,3,"Nonmatching",1,543,0.543,1
"1277",204,20,"l","English","High School","Canada","Canada",1,2,"Nonmatching",1,705,0.705,1
"1278",204,20,"l","English","High School","Canada","Canada",2,3,"Nonmatching",1,922,0.922,1
"1279",204,20,"l","English","High School","Canada","Canada",1,3,"Nonmatching",1,664,0.664,1
"1280",204,20,"l","English","High School","Canada","Canada",1,2,"Nonmatching",1,834,0.834,1
"1281",204,20,"l","English","High School","Canada","Canada",2,2,"Nonmatching",1,770,0.77,1
"1282",204,20,"l","English","High School","Canada","Canada",1,2,"Nonmatching",1,1067,1.067,1
"1283",204,20,"l","English","High School","Canada","Canada",1,3,"Nonmatching",1,737,0.737,1
"1284",204,20,"l","English","High School","Canada","Canada",1,2,"Nonmatching",1,932,0.932,1
"1285",204,20,"l","English","High School","Canada","Canada",2,2,"Nonmatching",1,1075,1.075,1
"1286",204,20,"l","English","High School","Canada","Canada",1,3,"Nonmatching",1,583,0.583,1
"1287",204,20,"l","English","High School","Canada","Canada",3,2,"Nonmatching",1,875,0.875,1
"1288",204,20,"l","English","High School","Canada","Canada",3,3,"Nonmatching",1,839,0.839,1
"1289",204,20,"l","English","High School","Canada","Canada",3,3,"Nonmatching",1,948,0.948,1
"1290",204,20,"l","English","High School","Canada","Canada",1,2,"Nonmatching",1,1110,1.11,1
"1291",204,20,"l","English","High School","Canada","Canada",2,2,"Nonmatching",1,811,0.811,1
"1292",204,20,"l","English","High School","Canada","Canada",1,2,"Nonmatching",1,1044,1.044,1
"1293",204,20,"l","English","High School","Canada","Canada",3,2,"Nonmatching",1,1193,1.193,1
"1294",204,20,"l","English","High School","Canada","Canada",3,3,"Nonmatching",1,748,0.748,1
"1295",204,20,"l","English","High School","Canada","Canada",1,2,"Nonmatching",1,745,0.745,1
"1296",204,20,"l","English","High School","Canada","Canada",2,2,"Nonmatching",1,945,0.945,1
"1297",204,20,"l","English","High School","Canada","Canada",1,2,"Nonmatching",1,761,0.761,1
"1298",204,20,"l","English","High School","Canada","Canada",2,3,"Nonmatching",1,831,0.831,1
"1299",204,20,"l","English","High School","Canada","Canada",1,3,"Nonmatching",1,693,0.693,1
"1300",204,20,"l","English","High School","Canada","Canada",2,2,"Nonmatching",1,620,0.62,1
"1301",204,20,"l","English","High School","Canada","Canada",1,3,"Nonmatching",1,645,0.645,1
"1302",204,20,"l","English","High School","Canada","Canada",1,3,"Nonmatching",1,556,0.556,1
"1303",204,20,"l","English","High School","Canada","Canada",3,3,"Nonmatching",1,667,0.667,1
"1304",204,20,"l","English","High School","Canada","Canada",1,2,"Nonmatching",1,940,0.94,1
"1305",204,20,"l","English","High School","Canada","Canada",1,2,"Nonmatching",1,545,0.545,1
"1306",204,20,"l","English","High School","Canada","Canada",1,3,"Nonmatching",1,591,0.591,1
"1307",204,20,"l","English","High School","Canada","Canada",3,3,"Nonmatching",1,1094,1.094,1
"1308",204,20,"l","English","High School","Canada","Canada",1,3,"Nonmatching",1,527,0.527,1
"1309",204,20,"l","English","High School","Canada","Canada",1,2,"Nonmatching",1,545,0.545,1
"1310",204,20,"l","English","High School","Canada","Canada",3,3,"Nonmatching",1,614,0.614,1
"1311",204,20,"l","English","High School","Canada","Canada",1,2,"Nonmatching",1,544,0.544,1
"1312",204,20,"l","English","High School","Canada","Canada",1,2,"Nonmatching",1,835,0.835,1
"1313",204,20,"l","English","High School","Canada","Canada",3,2,"Nonmatching",1,552,0.552,1
"1314",204,20,"l","English","High School","Canada","Canada",2,2,"Nonmatching",1,576,0.576,1
"1315",204,20,"l","English","High School","Canada","Canada",2,2,"Nonmatching",1,647,0.647,1
"1316",204,20,"l","English","High School","Canada","Canada",1,3,"Nonmatching",1,511,0.511,1
"1317",204,20,"l","English","High School","Canada","Canada",1,3,"Nonmatching",1,655,0.655,1
"1318",204,20,"l","English","High School","Canada","Canada",3,3,"Nonmatching",1,484,0.484,1
"1319",204,20,"l","English","High School","Canada","Canada",1,3,"Nonmatching",1,606,0.606,1
"1320",204,20,"l","English","High School","Canada","Canada",1,3,"Nonmatching",1,784,0.784,1
"1321",204,20,"l","English","High School","Canada","Canada",1,2,"Nonmatching",1,920,0.92,1
"1322",204,20,"l","English","High School","Canada","Canada",3,3,"Nonmatching",1,674,0.674,1
"1323",204,20,"l","English","High School","Canada","Canada",1,2,"Nonmatching",1,918,0.918,1
"1324",204,20,"l","English","High School","Canada","Canada",3,3,"Nonmatching",1,592,0.592,1
"1325",204,20,"l","English","High School","Canada","Canada",1,3,"Nonmatching",1,885,0.885,1
"1326",204,20,"l","English","High School","Canada","Canada",3,2,"Nonmatching",1,633,0.633,1
"1327",204,20,"l","English","High School","Canada","Canada",1,3,"Nonmatching",1,827,0.827,1
"1328",204,20,"l","English","High School","Canada","Canada",1,3,"Nonmatching",1,494,0.494,1
"1329",204,20,"l","English","High School","Canada","Canada",3,2,"Nonmatching",1,986,0.986,1
"1330",204,20,"l","English","High School","Canada","Canada",1,2,"Nonmatching",1,898,0.898,1
"1331",204,20,"l","English","High School","Canada","Canada",1,3,"Nonmatching",1,1116,1.116,1
"1332",204,20,"l","English","High School","Canada","Canada",1,3,"Nonmatching",1,443,0.443,1
"1333",204,20,"l","English","High School","Canada","Canada",2,3,"Nonmatching",1,942,0.942,1
"1334",204,20,"l","English","High School","Canada","Canada",3,3,"Nonmatching",1,642,0.642,1
"1335",204,20,"l","English","High School","Canada","Canada",3,3,"Nonmatching",1,598,0.598,1
"1336",204,20,"l","English","High School","Canada","Canada",3,3,"Nonmatching",1,790,0.79,1
"1337",204,20,"l","English","High School","Canada","Canada",2,2,"Nonmatching",1,651,0.651,1
"1338",204,20,"l","English","High School","Canada","Canada",3,3,"Nonmatching",1,988,0.988,1
"1339",204,20,"l","English","High School","Canada","Canada",1,2,"Nonmatching",1,601,0.601,1
"1340",204,20,"l","English","High School","Canada","Canada",3,3,"Nonmatching",1,529,0.529,1
"1341",204,20,"l","English","High School","Canada","Canada",1,2,"Nonmatching",1,535,0.535,1
"1342",204,20,"l","English","High School","Canada","Canada",1,3,"Nonmatching",1,451,0.451,1
"1343",204,20,"l","English","High School","Canada","Canada",3,3,"Nonmatching",1,566,0.566,1
"1344",204,20,"l","English","High School","Canada","Canada",3,2,"Nonmatching",1,680,0.68,1
"1345",204,20,"l","English","High School","Canada","Canada",1,2,"Nonmatching",1,743,0.743,1
"1346",204,20,"l","English","High School","Canada","Canada",1,2,"Nonmatching",1,570,0.57,1
"1347",204,20,"l","English","High School","Canada","Canada",3,2,"Nonmatching",1,480,0.48,1
"1348",204,20,"l","English","High School","Canada","Canada",2,3,"Nonmatching",1,470,0.47,1
"1349",204,20,"l","English","High School","Canada","Canada",1,3,"Nonmatching",1,517,0.517,1
"1350",204,20,"l","English","High School","Canada","Canada",1,3,"Nonmatching",1,438,0.438,1
"1351",204,20,"l","English","High School","Canada","Canada",1,3,"Nonmatching",1,614,0.614,1
"1352",204,20,"l","English","High School","Canada","Canada",1,3,"Nonmatching",1,452,0.452,1
"1353",204,20,"l","English","High School","Canada","Canada",2,3,"Nonmatching",1,761,0.761,1
"1354",204,20,"l","English","High School","Canada","Canada",3,3,"Nonmatching",1,373,0.373,1
"1355",204,20,"l","English","High School","Canada","Canada",2,3,"Nonmatching",1,525,0.525,1
"1356",204,20,"l","English","High School","Canada","Canada",3,3,"Nonmatching",1,559,0.559,1
"1357",204,20,"l","English","High School","Canada","Canada",1,3,"Nonmatching",1,456,0.456,1
