"subject","blkNum","trlNum","coherentDots","numberofDots","percentCoherence","winningDirection","response","correct","eventCount","averageFrameRate","RT"
81628,24,20,2,40,5,"left","left",1,11,15.919,691
81628,24,21,2,40,5,"right","right",1,11,14.966,735
81628,24,22,4,40,10,"left","left",1,10,14.556,687
81628,24,23,0,40,0,"right","left",0,14,15.402,909
81628,24,24,4,40,10,"right","right",1,9,15,600
81628,24,25,2,40,5,"right","right",1,10,16.129,620
81628,24,26,16,40,40,"right","right",1,8,15.534,515
81628,24,27,16,40,40,"right","right",1,7,16.129,434
81628,24,28,4,40,10,"left","left",1,12,15.645,767
81628,24,29,2,40,5,"right","right",1,11,14.628,752
81628,24,30,2,40,5,"right","right",1,12,15.524,773
81628,24,31,4,40,10,"left","left",1,9,14.308,629
81628,24,32,16,40,40,"left","left",1,8,14.679,545
81628,24,33,2,40,5,"left","left",1,8,16.129,496
81628,24,34,0,40,0,"right","left",0,11,15.342,717
81628,24,35,2,40,5,"left","left",1,14,15.054,930
81628,24,36,4,40,10,"right","right",1,14,15.385,910
81628,24,37,2,40,5,"right","right",1,11,15.942,690
81628,24,38,16,40,40,"right","right",1,7,15.317,457
81628,24,39,4,40,10,"left","right",0,12,15.075,796
81628,24,40,0,40,0,"left","right",0,10,16.207,617
81628,24,41,16,40,40,"right","right",1,10,15.699,637
81628,24,42,4,40,10,"right","right",1,7,15.086,464
81628,24,43,0,40,0,"left","left",1,14,15.677,893
81628,24,44,4,40,10,"right","right",1,14,14.894,940
81628,24,45,4,40,10,"left","left",1,10,15.873,630
81628,24,46,16,40,40,"left","left",1,9,15.437,583
81628,24,47,4,40,10,"right","right",1,10,15.924,628
81628,24,48,0,40,0,"left","left",1,20,15.06,1328
81628,24,49,2,40,5,"right","right",1,13,14.908,872
81628,24,50,2,40,5,"right","left",0,8,14.787,541
81628,25,1,2,40,5,"right","right",1,10,14.97,668
81628,25,2,16,40,40,"right","right",1,8,16,500
81628,25,3,0,40,0,"left","right",0,15,14.691,1021
81628,25,4,4,40,10,"left","left",1,18,14.888,1209
81628,25,5,4,40,10,"right","right",1,8,15.009,533
81628,25,6,4,40,10,"left","left",1,8,14.625,547
81628,25,7,2,40,5,"left","left",1,12,15.464,776
81628,25,8,0,40,0,"left","left",1,10,14.837,674
81628,25,9,4,40,10,"left","left",1,9,15.075,597
81628,25,10,2,40,5,"right","right",1,9,15.203,592
81628,25,11,0,40,0,"right","left",0,8,14.842,539
81628,25,12,4,40,10,"left","left",1,11,15.342,717
81628,25,13,0,40,0,"left","right",0,11,15.692,701
81628,25,14,16,40,40,"left","left",1,9,15.598,577
81628,25,15,2,40,5,"left","right",0,14,15.184,922
81628,25,16,0,40,0,"left","left",1,9,15.817,569
81628,25,17,0,40,0,"left","left",1,9,16.216,555
81628,25,18,2,40,5,"right","left",0,10,15.528,644
81628,25,19,4,40,10,"right","left",0,10,15.48,646
81628,25,20,0,40,0,"left","left",1,10,16.129,620
81628,25,21,0,40,0,"right","right",1,10,16.129,620
81628,25,22,16,40,40,"left","left",1,9,15.306,588
81628,25,23,16,40,40,"left","left",1,9,16.187,556
81628,25,24,4,40,10,"right","right",1,11,15.299,719
81628,25,25,2,40,5,"left","left",1,9,15.464,582
81628,25,26,4,40,10,"right","right",1,10,15.129,661
81628,25,27,16,40,40,"right","right",1,10,15.649,639
81628,25,28,16,40,40,"right","right",1,8,14.87,538
81628,25,29,2,40,5,"left","left",1,12,15.365,781
81628,25,30,2,40,5,"left","left",1,13,15.403,844
81628,25,31,2,40,5,"right","left",0,11,15.068,730
81628,25,32,2,40,5,"left","left",1,15,15.198,987
81628,25,33,2,40,5,"left","left",1,11,14.686,749
81628,25,34,16,40,40,"right","right",1,9,15.411,584
81628,25,35,2,40,5,"left","right",0,13,15.644,831
81628,25,36,0,40,0,"right","left",0,16,14.625,1094
81628,25,37,0,40,0,"left","left",1,16,15.137,1057
81628,25,38,2,40,5,"right","left",0,10,14.265,701
81628,25,39,4,40,10,"left","left",1,14,15.677,893
81628,25,40,0,40,0,"right","right",1,11,15.714,700
81628,25,41,0,40,0,"right","left",0,15,15.593,962
81628,25,42,4,40,10,"left","left",1,11,15.428,713
81628,25,43,4,40,10,"left","left",1,12,15.645,767
81628,25,44,16,40,40,"right","right",1,11,16.129,682
81628,25,45,2,40,5,"left","left",1,10,16.313,613
81628,25,46,4,40,10,"right","right",1,11,15.278,720
81628,25,47,2,40,5,"right","right",1,18,15.345,1173
81628,25,48,2,40,5,"left","left",1,12,15.365,781
81628,25,49,4,40,10,"left","right",0,14,15.234,919
81628,26,1,16,40,40,"left","left",1,13,14.607,890
81628,26,2,4,40,10,"left","left",1,8,15.009,533
81628,26,3,16,40,40,"right","right",1,8,15.474,517
81628,26,4,4,40,10,"right","right",1,7,15.054,465
81628,26,5,0,40,0,"right","left",0,19,14.683,1294
81628,26,6,16,40,40,"right","right",1,8,14.519,551
81628,26,7,16,40,40,"right","right",1,8,15.474,517
81628,26,8,2,40,5,"right","right",1,11,16.035,686
81628,26,9,2,40,5,"left","left",1,13,15.403,844
81628,26,10,0,40,0,"right","left",0,12,15,800
81628,26,11,4,40,10,"left","left",1,10,15.015,666
81628,26,12,4,40,10,"right","right",1,11,15.942,690
81628,26,13,16,40,40,"left","left",1,11,15.737,699
81628,26,14,4,40,10,"left","left",1,11,15.85,694
81628,26,15,4,40,10,"right","right",1,12,15.19,790
81628,26,16,4,40,10,"right","right",1,9,15.789,570
81628,26,17,2,40,5,"right","right",1,13,15.971,814
81628,26,18,16,40,40,"left","left",1,16,15.34,1043
81628,26,19,16,40,40,"right","right",1,18,15.063,1195
81628,26,20,2,40,5,"right","right",1,11,14.474,760
81628,26,21,0,40,0,"right","right",1,14,14.523,964
81628,26,22,16,40,40,"left","left",1,9,14.682,613
81628,26,23,2,40,5,"right","right",1,9,15.05,598
81628,26,24,0,40,0,"left","right",0,10,14.599,685
81628,26,25,0,40,0,"right","right",1,14,15.021,932
81628,26,26,0,40,0,"left","right",0,11,15.919,691
81628,26,27,4,40,10,"right","right",1,8,14.898,537
81628,26,28,2,40,5,"right","right",1,16,15.152,1056
81628,26,29,16,40,40,"left","left",1,10,15.873,630
81628,26,30,4,40,10,"right","right",1,7,14.799,473
81628,26,31,16,40,40,"right","right",1,9,15.986,563
81628,26,32,2,40,5,"left","left",1,13,15.152,858
81628,26,33,2,40,5,"right","right",1,11,15.027,732
81628,26,34,2,40,5,"left","left",1,12,15.748,762
81628,26,35,16,40,40,"left","left",1,11,15.988,688
81628,26,36,4,40,10,"right","right",1,7,14.894,470
81628,26,37,0,40,0,"left","left",1,13,15.719,827
81628,26,38,0,40,0,"left","right",0,16,14.801,1081
81628,26,39,4,40,10,"left","left",1,7,16.588,422
81628,26,40,0,40,0,"right","left",0,9,14.851,606
81628,26,41,0,40,0,"left","right",0,7,15.556,450
81628,26,42,2,40,5,"right","right",1,13,15.738,826
81628,26,43,16,40,40,"left","left",1,10,15.015,666
81628,26,44,2,40,5,"left","left",1,12,14.981,801
81628,26,45,4,40,10,"left","left",1,12,15.365,781
81628,26,46,2,40,5,"right","right",1,12,15.524,773
81628,26,47,4,40,10,"left","left",1,11,14.55,756
81628,26,48,0,40,0,"right","left",0,14,15.642,895
81628,26,49,0,40,0,"right","right",1,7,14.862,471
81628,26,50,4,40,10,"right","right",1,11,15.152,726
81628,27,1,0,40,0,"left","right",0,25,14.934,1674
81628,27,2,2,40,5,"left","right",0,9,15.491,581
81628,27,3,4,40,10,"left","left",1,10,15.361,651
81628,27,4,0,40,0,"left","left",1,11,15.67,702
81628,27,5,0,40,0,"right","left",0,11,14.925,737
81628,27,6,16,40,40,"left","left",1,9,15.385,585
81628,27,7,2,40,5,"right","right",1,8,15.444,518
81628,27,8,0,40,0,"right","left",0,11,15.827,695
81628,27,9,16,40,40,"right","right",1,7,15.021,466
81628,27,10,16,40,40,"right","right",1,8,15.81,506
81628,27,11,16,40,40,"right","right",1,8,15.968,501
81628,27,12,0,40,0,"right","left",0,11,14.765,745
81628,27,13,4,40,10,"right","right",1,7,15.054,465
81628,27,14,2,40,5,"left","right",0,12,15.484,775
81628,27,15,0,40,0,"left","left",1,9,15,600
81628,27,16,16,40,40,"right","right",1,10,15.528,644
81628,27,17,16,40,40,"right","right",1,8,15.385,520
81628,27,18,4,40,10,"left","left",1,10,14.97,668
81628,27,19,2,40,5,"right","right",1,12,15.326,783
81628,27,20,0,40,0,"left","right",0,12,14.797,811
81628,27,21,4,40,10,"left","left",1,8,14.679,545
81628,27,22,16,40,40,"right","right",1,9,15.437,583
81628,27,23,2,40,5,"right","right",1,12,15.504,774
81628,27,24,4,40,10,"left","left",1,9,16.187,556
81628,27,25,2,40,5,"left","left",1,11,14.417,763
81628,27,26,0,40,0,"right","left",0,13,15.385,845
81628,27,27,16,40,40,"right","right",1,8,16.097,497
81628,27,28,2,40,5,"left","left",1,10,14.837,674
81628,27,29,16,40,40,"right","right",1,8,15.038,532
81628,27,30,0,40,0,"right","left",0,8,15.296,523
81628,27,31,16,40,40,"right","right",1,11,14.925,737
81628,27,32,2,40,5,"left","left",1,12,14.581,823
81628,27,33,4,40,10,"left","left",1,10,14.837,674
81628,27,34,4,40,10,"right","left",0,11,14.765,745
81628,27,35,0,40,0,"left","right",0,11,15.581,706
81628,27,36,0,40,0,"left","left",1,21,15.065,1394
81628,27,37,0,40,0,"left","left",1,17,14.706,1156
81628,27,38,4,40,10,"left","left",1,14,15.402,909
81628,27,39,2,40,5,"right","right",1,16,15.08,1061
81628,27,40,4,40,10,"left","left",1,9,15.306,588
81628,27,41,4,40,10,"left","left",1,10,15.898,629
81628,27,42,0,40,0,"right","left",0,10,15.361,651
81628,27,43,16,40,40,"left","left",1,13,14.623,889
81628,27,44,16,40,40,"right","right",1,7,14.799,473
81628,27,45,0,40,0,"left","left",1,14,15.005,933
81628,27,46,4,40,10,"right","right",1,13,15.403,844
81628,27,47,16,40,40,"right","right",1,9,15.411,584
81628,27,48,16,40,40,"right","right",1,8,15.968,501
81628,27,49,2,40,5,"right","right",1,12,14.002,857
81628,28,1,16,40,40,"right","right",1,11,15.559,707
81628,28,2,16,40,40,"right","right",1,7,14.675,477
81628,28,3,0,40,0,"right","right",1,13,15.294,850
81628,28,4,2,40,5,"left","left",1,8,14.545,550
81628,28,5,4,40,10,"right","right",1,9,14.706,612
81628,28,6,2,40,5,"left","left",1,11,14.686,749
81628,28,7,4,40,10,"left","left",1,9,15.254,590
81628,28,8,2,40,5,"right","right",1,14,15.005,933
81628,28,9,16,40,40,"left","left",1,8,16.227,493
81628,28,10,16,40,40,"left","left",1,8,15.123,529
81628,28,11,16,40,40,"right","right",1,10,16.026,624
81628,28,12,16,40,40,"right","right",1,8,16,500
81628,28,13,2,40,5,"left","left",1,10,15.337,652
81628,28,14,0,40,0,"right","right",1,12,15.484,775
81628,28,15,0,40,0,"right","left",0,14,15.284,916
81628,28,16,2,40,5,"right","right",1,8,16.598,482
81628,28,17,0,40,0,"right","right",1,18,15.164,1187
81628,28,18,0,40,0,"left","left",1,14,15.385,910
81628,28,19,4,40,10,"right","right",1,8,15.355,521
81628,28,20,16,40,40,"left","left",1,8,14.76,542
81628,28,21,2,40,5,"right","right",1,9,16.216,555
81628,28,22,0,40,0,"right","left",0,11,15.782,697
81628,28,23,16,40,40,"right","right",1,7,14.831,472
81628,28,24,16,40,40,"left","left",1,9,14.925,603
81628,28,25,16,40,40,"left","left",1,8,15.066,531
81628,28,26,4,40,10,"right","right",1,11,15.385,715
81628,28,27,16,40,40,"right","right",1,7,15.184,461
81628,28,28,2,40,5,"left","left",1,9,15.306,588
81628,28,29,4,40,10,"left","left",1,10,15.625,640
81628,28,30,16,40,40,"left","left",1,9,15.707,573
81628,28,31,16,40,40,"left","left",1,8,14.815,540
81628,28,32,0,40,0,"left","right",0,12,14.599,822
81628,28,33,0,40,0,"left","left",1,12,15.873,756
81628,28,34,2,40,5,"right","right",1,11,15.32,718
81628,28,35,16,40,40,"right","right",1,8,15.123,529
81628,28,36,2,40,5,"left","left",1,12,15.894,755
81628,28,37,2,40,5,"left","left",1,10,15.48,646
81628,28,38,16,40,40,"right","right",1,8,15.444,518
81628,28,39,16,40,40,"right","right",1,8,15.238,525
81628,28,40,2,40,5,"right","left",0,12,14.907,805
81628,28,41,2,40,5,"left","right",0,7,14.799,473
81628,28,42,4,40,10,"right","right",1,10,16.181,618
81628,28,43,0,40,0,"right","right",1,14,15.005,933
81628,28,44,4,40,10,"right","right",1,14,14.894,940
81628,28,45,4,40,10,"left","left",1,11,15.692,701
81628,28,46,16,40,40,"right","right",1,8,15.595,513
81628,28,47,16,40,40,"right","right",1,8,16.736,478
81628,28,48,0,40,0,"left","left",1,12,15.267,786
81628,28,49,0,40,0,"left","right",0,8,15.625,512
81628,28,50,16,40,40,"left","left",1,9,16.575,543
81628,28,51,16,40,40,"left","left",1,9,15.101,596
81628,28,52,4,40,10,"right","right",1,8,15.094,530
81628,28,53,2,40,5,"left","left",1,11,15.152,726
81628,28,54,2,40,5,"right","right",1,12,14.616,821
81628,29,1,4,40,10,"right","right",1,9,14.95,602
81628,29,2,2,40,5,"right","right",1,13,15.294,850
81628,29,3,4,40,10,"left","left",1,8,14.545,550
81628,29,4,2,40,5,"right","right",1,11,15.172,725
81628,29,5,16,40,40,"right","right",1,9,15.101,596
81628,29,6,16,40,40,"right","right",1,8,16.194,494
81628,29,7,16,40,40,"right","right",1,8,15.564,514
81628,29,8,2,40,5,"left","left",1,10,15.06,664
81628,29,9,16,40,40,"left","left",1,9,16.129,558
81628,29,10,4,40,10,"left","left",1,8,15.595,513
81628,29,11,16,40,40,"left","left",1,8,15.656,511
81628,29,12,4,40,10,"right","right",1,10,15.408,649
81628,29,13,4,40,10,"left","left",1,8,15.504,516
81628,29,14,2,40,5,"left","right",0,8,16.194,494
81628,29,15,16,40,40,"left","left",1,9,14.876,605
81628,29,16,0,40,0,"left","right",0,15,15.528,966
81628,29,17,4,40,10,"right","right",1,10,16.129,620
81628,29,18,0,40,0,"right","right",1,9,14.706,612
81628,29,19,16,40,40,"left","left",1,8,15.81,506
81628,29,20,16,40,40,"left","left",1,9,15.491,581
81628,29,21,0,40,0,"right","left",0,13,15.366,846
81628,29,22,2,40,5,"right","right",1,7,15.625,448
81628,29,23,2,40,5,"left","left",1,9,14.73,611
81628,29,24,0,40,0,"right","left",0,11,14.608,753
81628,29,25,16,40,40,"left","left",1,10,16.34,612
81628,29,26,2,40,5,"right","right",1,11,15.257,721
81628,29,27,0,40,0,"right","left",0,11,15.581,706
81628,29,28,0,40,0,"right","right",1,10,14.749,678
81628,29,29,16,40,40,"right","right",1,8,15.656,511
81628,29,30,2,40,5,"left","left",1,10,14.815,675
81628,29,31,16,40,40,"right","right",1,9,16.1,559
81628,29,32,4,40,10,"left","left",1,9,16.043,561
81628,29,33,2,40,5,"right","left",0,10,15.949,627
81628,29,34,4,40,10,"right","right",1,7,16.018,437
81628,29,35,0,40,0,"right","right",1,15,15.512,967
81628,29,36,16,40,40,"left","left",1,9,15.957,564
81628,29,37,4,40,10,"right","right",1,9,15.385,585
81628,29,38,2,40,5,"left","left",1,9,15.707,573
81628,29,39,2,40,5,"right","right",1,12,15.287,785
81628,29,40,4,40,10,"right","right",1,8,15.123,529
81628,29,41,4,40,10,"right","right",1,12,15.484,775
81628,29,42,4,40,10,"left","left",1,11,15.692,701
81628,29,43,4,40,10,"right","right",1,7,14.957,468
81628,29,44,2,40,5,"left","left",1,9,15.707,573
81628,29,45,16,40,40,"right","right",1,7,15.453,453
81628,29,46,16,40,40,"left","left",1,7,14.894,470
81628,29,47,0,40,0,"right","right",1,10,16.026,624
81628,29,48,2,40,5,"left","left",1,8,16,500
81628,29,49,2,40,5,"left","right",0,9,15.762,571
81628,29,50,2,40,5,"right","right",1,8,15.123,529
81628,29,51,16,40,40,"right","right",1,8,15.209,526
81628,29,52,4,40,10,"left","left",1,8,15.779,507
81628,29,53,2,40,5,"right","right",1,10,15.106,662
81628,29,54,2,40,5,"left","left",1,9,14.563,618
81628,29,55,0,40,0,"left","left",1,14,15.301,915
81628,29,56,16,40,40,"left","left",1,9,15.332,587
81628,30,1,16,40,40,"left","left",1,9,15.845,568
81628,30,2,16,40,40,"left","left",1,8,15.209,526
81628,30,3,2,40,5,"right","right",1,10,15.723,636
81628,30,4,16,40,40,"right","right",1,8,15.936,502
81628,30,5,4,40,10,"left","left",1,9,15.517,580
81628,30,6,0,40,0,"left","right",0,7,15.284,458
81628,30,7,16,40,40,"left","left",1,7,14.989,467
81628,30,8,4,40,10,"left","left",1,11,14.647,751
81628,30,9,2,40,5,"right","right",1,7,14.463,484
81628,30,10,16,40,40,"left","left",1,8,16.393,488
81628,30,11,4,40,10,"right","right",1,8,14.87,538
81628,30,12,2,40,5,"left","left",1,7,14.675,477
81628,30,13,16,40,40,"left","left",1,9,14.876,605
81628,30,14,16,40,40,"left","left",1,10,14.925,670
81628,30,15,4,40,10,"left","left",1,11,15.559,707
81628,30,16,16,40,40,"left","left",1,7,15.251,459
81628,30,17,16,40,40,"left","left",1,8,16.563,483
81628,30,18,16,40,40,"right","left",0,6,14.851,404
81628,30,19,0,40,0,"left","left",1,12,15.852,757
81628,30,20,16,40,40,"right","right",1,8,16.327,490
81628,30,21,16,40,40,"right","right",1,8,14.679,545
81628,30,22,16,40,40,"left","left",1,8,16.736,478
81628,30,23,4,40,10,"right","right",1,7,15.73,445
81628,30,24,4,40,10,"right","right",1,8,14.87,538
81628,30,25,0,40,0,"left","left",1,8,16.36,489
81628,30,26,2,40,5,"right","right",1,7,15.837,442
81628,30,27,16,40,40,"right","right",1,10,15.949,627
81628,30,28,16,40,40,"right","right",1,7,16.018,437
81628,30,29,0,40,0,"right","right",1,12,15.209,789
81628,30,30,0,40,0,"left","right",0,8,15.564,514
81628,30,31,2,40,5,"right","left",0,8,15.873,504
81628,30,32,0,40,0,"left","right",0,15,15.432,972
81628,30,33,0,40,0,"left","right",0,13,15.187,856
81628,30,34,4,40,10,"left","left",1,12,15.894,755
81628,30,35,16,40,40,"left","left",1,8,15.209,526
81628,30,36,4,40,10,"right","right",1,10,14.859,673
81628,30,37,0,40,0,"right","right",1,15,14.793,1014
81628,30,38,4,40,10,"left","left",1,12,15.385,780
81628,30,39,2,40,5,"left","left",1,13,15.169,857
81628,30,40,16,40,40,"right","right",1,8,15.326,522
81628,30,41,4,40,10,"left","left",1,8,15.296,523
81628,30,42,4,40,10,"right","right",1,9,15.101,596
81628,30,43,2,40,5,"right","left",0,10,15.974,626
81628,30,44,4,40,10,"right","right",1,7,15.351,456
81628,30,45,4,40,10,"left","left",1,12,15.769,761
81628,30,46,2,40,5,"left","left",1,10,14.793,676
81628,30,47,4,40,10,"right","right",1,12,15.852,757
81628,30,48,4,40,10,"right","left",0,14,14.768,948
81628,30,49,4,40,10,"left","right",0,12,14.706,816
81628,30,50,2,40,5,"left","left",1,13,15.588,834
81628,30,51,2,40,5,"left","left",1,29,14.803,1959
81628,30,52,0,40,0,"left","right",0,10,15.291,654
81628,30,53,16,40,40,"left","left",1,10,15.576,642
81709,2,1,16,40,40,"right","right",1,15,15.89,944
81709,2,2,2,40,5,"left","left",1,10,15.314,653
81709,2,3,2,40,5,"left","right",0,9,16.605,542
81709,2,4,2,40,5,"right","right",1,15,15.789,950
81709,2,5,16,40,40,"right","right",1,11,15.428,713
81709,2,6,0,40,0,"right","right",1,20,15.552,1286
81709,2,7,2,40,5,"left","left",1,12,16.26,738
81709,2,8,16,40,40,"left","left",1,17,15.683,1084
81709,2,9,0,40,0,"left","right",0,12,15.915,754
81709,2,10,2,40,5,"right","right",1,8,15.748,508
81709,2,11,16,40,40,"right","right",1,9,15.358,586
81709,2,12,4,40,10,"right","right",1,9,15.817,569
81709,2,13,16,40,40,"left","left",1,9,16.393,549
81709,2,14,16,40,40,"right","right",1,7,16.317,429
81709,2,15,16,40,40,"right","right",1,7,15.837,442
81709,2,16,4,40,10,"left","left",1,10,16.313,613
81709,2,17,16,40,40,"left","left",1,14,15.334,913
81709,2,18,0,40,0,"right","left",0,52,15.38,3381
81709,2,19,2,40,5,"right","right",1,12,16.238,739
81709,2,20,16,40,40,"left","left",1,11,15.581,706
81709,2,21,2,40,5,"right","right",1,8,15.009,533
81709,2,22,0,40,0,"right","right",1,16,15.717,1018
81709,2,23,0,40,0,"left","right",0,16,15.795,1013
81709,2,24,16,40,40,"right","right",1,10,15.601,641
81709,2,25,0,40,0,"right","right",1,9,15.05,598
81709,2,26,4,40,10,"left","left",1,11,15.048,731
81709,2,27,4,40,10,"left","right",0,9,15.625,576
81709,2,28,16,40,40,"right","right",1,10,15.291,654
81709,2,29,0,40,0,"right","right",1,10,15.456,647
81709,2,30,16,40,40,"right","right",1,11,16.153,681
81709,2,31,0,40,0,"right","left",0,17,15.668,1085
81709,2,32,0,40,0,"left","right",0,11,15.449,712
81709,2,33,4,40,10,"right","right",1,9,15.571,578
81709,2,34,16,40,40,"left","left",1,22,15.559,1414
81709,2,35,2,40,5,"right","right",1,15,15.416,973
81709,2,36,16,40,40,"right","right",1,11,16.442,669
81709,2,37,4,40,10,"left","left",1,11,16.012,687
81709,2,38,4,40,10,"left","left",1,10,15.848,631
81709,2,39,0,40,0,"left","right",0,11,15.449,712
81709,2,40,0,40,0,"right","right",1,9,16.514,545
81709,2,41,4,40,10,"right","left",0,9,16.187,556
81709,2,42,4,40,10,"right","right",1,6,15.831,379
81709,2,43,16,40,40,"left","left",1,8,16.736,478
81709,2,44,16,40,40,"left","left",1,11,16.272,676
